path,times_optimized,avg_percent_optimized,avg_optimized_throughput_kb/s
AWS_SA_EAST_1_SAO_PAULO -> AZURE_US_EAST -> GCP_US_CENTRAL_1,214,31.488863024721603,219.3290874044909
AWS_SA_EAST_1_SAO_PAULO -> GCP_US_CENTRAL_1 -> GCP_ASIA_EAST_1,214,26.757521624458956,92.4881535687536
AZURE_SOUTH_AFRICA_NORTH -> AZURE_US_EAST -> AWS_US_WEST_2_OREGON,211,1.4010783343584738,5.747565301370912
AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_US_EAST -> AWS_US_EAST_2_OHIO,210,27.72876703028994,265.506797380174
AWS_SA_EAST_1_SAO_PAULO -> AZURE_US_EAST -> GCP_US_CENTRAL_1 -> GCP_ASIA_EAST_1,210,27.831300741306787,95.60741299879277
AWS_US_WEST_2_OREGON -> AWS_US_EAST_2_OHIO -> GCP_EUROPE_NORTH_1,209,26.355644953330852,151.4812681309637
AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_FRANCE_CENTRAL -> AWS_EU_NORTH_1_STOCKHOLM,208,23.55182992903837,549.8763363929711
AWS_US_WEST_1_CALIFORNIA -> GCP_US_SOUTH_1 -> AZURE_US_EAST,208,13.57315205575938,189.30300647263698
AWS_US_WEST_2_OREGON -> AZURE_US_EAST -> AZURE_BRAZIL_SOUTH,207,19.100088174560906,104.63110548645966
AWS_US_EAST_2_OHIO -> GCP_US_CENTRAL_1 -> AWS_US_WEST_1_CALIFORNIA,206,19.254622777450393,271.16591623407203
AWS_US_WEST_1_CALIFORNIA -> GCP_US_CENTRAL_1 -> GCP_US_SOUTH_1,205,18.64730117718102,293.97577159766456
AWS_US_WEST_1_CALIFORNIA -> GCP_US_SOUTH_1 -> GCP_AUSTRALIA_SOUTHEAST_1,205,14.513485978134508,76.26229971902262
AWS_EU_NORTH_1_STOCKHOLM -> AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_FRANCE_CENTRAL -> AWS_SA_EAST_1_SAO_PAULO,204,16.27792196826878,83.83659093877748
AWS_US_EAST_2_OHIO -> AZURE_FRANCE_CENTRAL -> AZURE_SOUTH_AFRICA_NORTH,202,27.742649176906596,109.69926002432828
AWS_US_WEST_1_CALIFORNIA -> GCP_US_CENTRAL_1 -> AWS_US_EAST_2_OHIO,197,19.2957441570218,260.8350657109438
AWS_US_WEST_1_CALIFORNIA -> AWS_US_WEST_2_OREGON -> GCP_ASIA_EAST_1,194,16.84682258693282,109.23896342707167
AWS_EU_NORTH_1_STOCKHOLM -> AZURE_US_EAST -> GCP_US_CENTRAL_1,192,11.866925291884261,105.4213811255886
AWS_SA_EAST_1_SAO_PAULO -> AZURE_BRAZIL_SOUTH -> AZURE_US_EAST -> GCP_US_SOUTH_1,190,21.30202423882334,147.98354146025952
AZURE_SOUTH_AFRICA_NORTH -> GCP_US_CENTRAL_1 -> GCP_US_SOUTH_1,190,1.2853426202430478,6.073030843657136
AZURE_BRAZIL_SOUTH -> AWS_SA_EAST_1_SAO_PAULO -> AWS_US_WEST_2_OREGON,189,6.7996024679293425,46.921946151015845
AWS_US_WEST_2_OREGON -> AWS_EU_NORTH_1_STOCKHOLM -> GCP_EUROPE_NORTH_1,188,28.11851785451946,157.51138240304203
AZURE_SOUTH_AFRICA_NORTH -> AZURE_US_EAST -> AWS_US_EAST_2_OHIO -> AWS_US_WEST_2_OREGON,185,3.6228892848570284,14.967209488282322
AWS_EU_NORTH_1_STOCKHOLM -> AZURE_FRANCE_CENTRAL -> AWS_US_WEST_1_CALIFORNIA,184,16.280653434862927,103.9207370598815
AWS_US_WEST_1_CALIFORNIA -> GCP_US_SOUTH_1 -> AZURE_SOUTH_AFRICA_NORTH,183,29.90251739455329,95.75526933207283
AWS_US_WEST_1_CALIFORNIA -> GCP_US_CENTRAL_1 -> AZURE_BRAZIL_SOUTH,180,17.072329608404736,100.13696182278488
AWS_EU_NORTH_1_STOCKHOLM -> AZURE_FRANCE_CENTRAL -> AZURE_US_EAST -> AWS_US_WEST_1_CALIFORNIA,180,16.486770659042776,105.42351338146511
AWS_US_WEST_2_OREGON -> GCP_US_SOUTH_1 -> AWS_EU_NORTH_1_STOCKHOLM,177,31.287802148145232,165.45067053437754
AWS_SA_EAST_1_SAO_PAULO -> AWS_US_EAST_2_OHIO -> AWS_US_WEST_2_OREGON,177,22.338014073181768,130.08470121642824
GCP_ASIA_EAST_1 -> GCP_US_CENTRAL_1 -> AWS_US_EAST_2_OHIO,176,1.0293458335842145,7.300369303000025
AWS_US_WEST_2_OREGON -> AWS_US_EAST_2_OHIO -> AWS_SA_EAST_1_SAO_PAULO,176,18.029914093099908,106.47859393882459
AWS_US_WEST_2_OREGON -> AWS_US_WEST_1_CALIFORNIA -> GCP_US_CENTRAL_1,174,21.489062008321795,286.00125926595547
AWS_US_WEST_2_OREGON -> GCP_US_SOUTH_1 -> GCP_EUROPE_NORTH_1,172,22.802242471811347,127.11628900830851
AWS_US_WEST_2_OREGON -> AWS_US_EAST_2_OHIO -> AZURE_BRAZIL_SOUTH,168,24.733162714152577,137.06658936825602
AWS_EU_NORTH_1_STOCKHOLM -> AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_FRANCE_CENTRAL -> AZURE_US_EAST,166,8.877236354522589,93.82564179491169
AWS_US_WEST_2_OREGON -> GCP_US_CENTRAL_1 -> AWS_EU_CENTRAL_1_FRANKFURT,165,16.186269627261126,104.97903641766447
AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_FRANCE_CENTRAL -> AWS_US_EAST_2_OHIO -> AWS_US_WEST_1_CALIFORNIA,164,25.854997587724192,170.43747156360746
AWS_SA_EAST_1_SAO_PAULO -> AZURE_US_EAST -> AWS_US_EAST_2_OHIO,161,29.01648141469679,227.9096179089861
AZURE_US_EAST -> AWS_US_EAST_2_OHIO -> AWS_US_WEST_1_CALIFORNIA,156,4.291709480566863,79.89117779335243
AWS_US_EAST_2_OHIO -> AZURE_BRAZIL_SOUTH -> AWS_SA_EAST_1_SAO_PAULO,155,17.65578504162992,146.99540931839442
AWS_US_WEST_1_CALIFORNIA -> GCP_US_SOUTH_1 -> AZURE_US_EAST -> AZURE_FRANCE_CENTRAL,154,19.022036027632943,129.62294422682544
AWS_US_WEST_1_CALIFORNIA -> AWS_US_EAST_2_OHIO -> AZURE_US_EAST -> AWS_EU_CENTRAL_1_FRANKFURT,154,21.47582600760105,144.27642496538772
AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_BRAZIL_SOUTH -> AWS_SA_EAST_1_SAO_PAULO,153,27.22834532269955,142.41217483307526
AWS_US_WEST_2_OREGON -> GCP_US_CENTRAL_1 -> AZURE_US_EAST -> AZURE_FRANCE_CENTRAL,153,21.012516925310237,132.44197388274313
AWS_US_WEST_2_OREGON -> AZURE_JAPAN_EAST -> GCP_AUSTRALIA_SOUTHEAST_1,153,14.893182260966839,77.13888307215291
AWS_SA_EAST_1_SAO_PAULO -> AZURE_US_EAST -> GCP_US_SOUTH_1,153,24.68657654115725,171.30309963479726
AWS_EU_CENTRAL_1_FRANKFURT -> GCP_US_CENTRAL_1 -> AWS_US_WEST_1_CALIFORNIA,152,23.492599319944105,155.66663269741912
AWS_EU_CENTRAL_1_FRANKFURT -> GCP_EUROPE_NORTH_1 -> AWS_EU_NORTH_1_STOCKHOLM,149,24.29558561782887,564.6065546043851
AWS_US_WEST_1_CALIFORNIA -> AWS_US_EAST_2_OHIO -> AZURE_US_EAST -> GCP_EUROPE_NORTH_1,148,24.807197871606135,146.8472771209881
AWS_US_WEST_1_CALIFORNIA -> AZURE_BRAZIL_SOUTH -> AWS_SA_EAST_1_SAO_PAULO,147,23.639816900580993,139.25818527146782
AWS_US_EAST_2_OHIO -> AWS_SA_EAST_1_SAO_PAULO -> AZURE_BRAZIL_SOUTH,147,17.119639702812574,142.47727904483008
AWS_US_WEST_1_CALIFORNIA -> GCP_US_CENTRAL_1 -> AZURE_US_EAST -> AZURE_BRAZIL_SOUTH,146,16.665833604916717,98.31851445192274
AWS_US_WEST_2_OREGON -> GCP_US_SOUTH_1 -> AZURE_US_EAST,142,17.203902083887993,200.51817404085728
AWS_SA_EAST_1_SAO_PAULO -> AZURE_US_EAST -> GCP_EUROPE_NORTH_1,142,26.220320488739702,124.19625669537146
AZURE_US_EAST -> GCP_US_CENTRAL_1 -> GCP_AUSTRALIA_SOUTHEAST_1,141,0.2844981780243379,1.8681984959773672
AWS_US_WEST_1_CALIFORNIA -> GCP_US_SOUTH_1 -> AWS_US_EAST_2_OHIO,139,18.244719181008996,241.20825109858697
AWS_US_WEST_2_OREGON -> GCP_US_CENTRAL_1 -> GCP_US_SOUTH_1,138,14.612815594199127,199.33858170759572
AWS_US_WEST_1_CALIFORNIA -> AWS_US_EAST_2_OHIO -> AZURE_FRANCE_CENTRAL,135,22.386042785551048,157.98218361301053
AWS_US_WEST_1_CALIFORNIA -> GCP_US_SOUTH_1 -> AWS_SA_EAST_1_SAO_PAULO -> AZURE_BRAZIL_SOUTH,133,16.13266184892812,95.05398909453038
AWS_EU_NORTH_1_STOCKHOLM -> AZURE_US_EAST -> GCP_US_SOUTH_1,132,11.876668403252621,98.92639003766146
AWS_EU_NORTH_1_STOCKHOLM -> AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_FRANCE_CENTRAL -> AWS_US_EAST_2_OHIO,131,15.184088413541858,139.92705921634422
GCP_AUSTRALIA_SOUTHEAST_1 -> AWS_SA_EAST_1_SAO_PAULO -> AZURE_BRAZIL_SOUTH,130,0.7213798711198486,3.0858691313778763
AWS_US_WEST_2_OREGON -> AZURE_US_EAST -> GCP_EUROPE_NORTH_1,130,21.818115358525127,123.60356072201068
AWS_SA_EAST_1_SAO_PAULO -> AZURE_FRANCE_CENTRAL -> AWS_EU_CENTRAL_1_FRANKFURT,128,28.739861884859824,149.2637436625431
AWS_EU_NORTH_1_STOCKHOLM -> AZURE_FRANCE_CENTRAL -> AZURE_US_EAST -> GCP_US_CENTRAL_1,127,11.610185353980091,99.25586870954135
AWS_US_WEST_2_OREGON -> GCP_US_SOUTH_1 -> AZURE_SOUTH_AFRICA_NORTH,126,26.073950474864443,82.7111055425197
AZURE_FRANCE_CENTRAL -> AZURE_US_EAST -> AWS_US_WEST_2_OREGON,124,1.0709891454744132,8.737192783745286
AWS_EU_NORTH_1_STOCKHOLM -> GCP_US_SOUTH_1 -> AWS_US_WEST_1_CALIFORNIA,124,14.955431257484896,96.38922292573079
AWS_US_WEST_2_OREGON -> AWS_US_WEST_1_CALIFORNIA -> AWS_US_EAST_2_OHIO,124,20.96881074870302,257.3061600063261
AWS_SA_EAST_1_SAO_PAULO -> GCP_US_SOUTH_1 -> GCP_AUSTRALIA_SOUTHEAST_1,123,26.672869866360976,88.59346700065316
AWS_US_WEST_1_CALIFORNIA -> AZURE_FRANCE_CENTRAL -> AWS_EU_CENTRAL_1_FRANKFURT,122,26.539216128136317,171.93974190557242
AWS_US_WEST_1_CALIFORNIA -> AWS_US_EAST_2_OHIO -> AZURE_US_EAST -> AWS_EU_NORTH_1_STOCKHOLM,122,38.68228252256311,207.6584398426529
AWS_US_WEST_1_CALIFORNIA -> AWS_US_EAST_2_OHIO -> AZURE_US_EAST -> AWS_SA_EAST_1_SAO_PAULO,121,18.503384930605936,110.09286674167458
AWS_US_EAST_2_OHIO -> AWS_US_WEST_1_CALIFORNIA -> AZURE_JAPAN_EAST,121,25.873469574356704,161.77615549833502
AZURE_SOUTH_AFRICA_NORTH -> GCP_US_CENTRAL_1 -> AWS_US_WEST_1_CALIFORNIA,115,1.413830792115217,6.00989515878473
AWS_EU_NORTH_1_STOCKHOLM -> AZURE_FRANCE_CENTRAL -> AWS_US_EAST_2_OHIO -> AWS_US_WEST_2_OREGON,115,12.025626056781428,78.45682777998957
AWS_EU_NORTH_1_STOCKHOLM -> GCP_EUROPE_NORTH_1 -> AWS_US_WEST_1_CALIFORNIA,114,15.060891186410604,95.4858827462657
AWS_SA_EAST_1_SAO_PAULO -> AZURE_US_EAST -> GCP_AUSTRALIA_SOUTHEAST_1,111,25.45582723642453,85.50003899481055
AWS_US_WEST_2_OREGON -> GCP_US_SOUTH_1 -> AWS_EU_CENTRAL_1_FRANKFURT,107,16.75050961747595,106.27055203947498
AWS_US_WEST_2_OREGON -> AZURE_US_EAST -> AWS_SA_EAST_1_SAO_PAULO,105,20.63439584300726,112.01379019944932
AWS_US_WEST_2_OREGON -> AZURE_US_EAST -> AWS_EU_CENTRAL_1_FRANKFURT,105,15.116188762183288,98.74953025988543
AWS_EU_NORTH_1_STOCKHOLM -> AZURE_US_EAST -> AWS_SA_EAST_1_SAO_PAULO,104,18.0644530016055,92.27544211387385
AWS_US_WEST_2_OREGON -> AZURE_US_EAST -> AWS_EU_NORTH_1_STOCKHOLM,102,29.576731948166042,157.88316230331588
AZURE_SOUTH_AFRICA_NORTH -> AZURE_FRANCE_CENTRAL -> AZURE_BRAZIL_SOUTH,100,0.7787143699609929,2.9384669804746864
GCP_US_CENTRAL_1 -> AZURE_US_EAST -> AWS_SA_EAST_1_SAO_PAULO,100,0.5219446851605768,4.949064476563763
GCP_AUSTRALIA_SOUTHEAST_1 -> AZURE_FRANCE_CENTRAL -> GCP_EUROPE_NORTH_1,98,0.18851903819889534,0.845863999918663
AWS_US_WEST_1_CALIFORNIA -> GCP_US_SOUTH_1 -> AZURE_BRAZIL_SOUTH,98,15.087822805611015,89.0714211296488
AWS_US_WEST_2_OREGON -> AWS_US_EAST_2_OHIO -> AZURE_FRANCE_CENTRAL -> AWS_EU_CENTRAL_1_FRANKFURT,97,18.818078659824195,128.70448910872983
AWS_EU_NORTH_1_STOCKHOLM -> AWS_EU_CENTRAL_1_FRANKFURT -> GCP_US_CENTRAL_1,97,10.319749420276915,91.43891220365344
AWS_US_WEST_2_OREGON -> AWS_US_EAST_2_OHIO -> AZURE_FRANCE_CENTRAL -> AZURE_SOUTH_AFRICA_NORTH,93,31.825858546692427,100.21528591944866
AWS_US_WEST_2_OREGON -> AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_FRANCE_CENTRAL -> AZURE_SOUTH_AFRICA_NORTH,93,30.490388736877073,94.97093116702035
GCP_ASIA_EAST_1 -> AWS_US_WEST_2_OREGON -> AWS_US_EAST_2_OHIO,88,1.4640519888960657,10.481348540604813
AZURE_SOUTH_AFRICA_NORTH -> AZURE_FRANCE_CENTRAL -> AZURE_US_EAST,87,0.7814210046794735,4.158934026383463
AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_US_EAST -> AWS_SA_EAST_1_SAO_PAULO,86,21.195542132963695,110.95141615982811
GCP_EUROPE_NORTH_1 -> AWS_EU_CENTRAL_1_FRANKFURT -> AWS_US_WEST_2_OREGON,82,4.72385818422887,34.74949448370944
AWS_EU_NORTH_1_STOCKHOLM -> GCP_US_CENTRAL_1 -> AWS_US_WEST_2_OREGON,82,11.301527264003916,71.71160180768811
AWS_EU_NORTH_1_STOCKHOLM -> AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_US_EAST,82,10.927190571339034,116.64184878037554
AWS_SA_EAST_1_SAO_PAULO -> AZURE_US_EAST -> AWS_US_WEST_1_CALIFORNIA,82,25.22065534767798,146.6442061854334
AWS_US_WEST_2_OREGON -> AWS_US_EAST_2_OHIO -> AZURE_FRANCE_CENTRAL -> AWS_EU_NORTH_1_STOCKHOLM,81,30.652786733849684,171.9378292436553
AZURE_SOUTH_AFRICA_NORTH -> AWS_EU_CENTRAL_1_FRANKFURT -> AWS_EU_NORTH_1_STOCKHOLM,79,1.5792104447769257,10.457621292120962
AZURE_FRANCE_CENTRAL -> AZURE_BRAZIL_SOUTH -> AWS_SA_EAST_1_SAO_PAULO,78,2.9139657521073845,20.059350953191597
AWS_US_WEST_1_CALIFORNIA -> AWS_US_EAST_2_OHIO -> GCP_EUROPE_NORTH_1,78,25.64420562309888,152.59796146333338
AZURE_JAPAN_EAST -> AWS_US_WEST_2_OREGON -> AWS_SA_EAST_1_SAO_PAULO,78,5.032895159348256,23.685329075742345
AWS_EU_NORTH_1_STOCKHOLM -> AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_BRAZIL_SOUTH,78,13.806255005888183,74.77655036256749
AZURE_FRANCE_CENTRAL -> AWS_EU_CENTRAL_1_FRANKFURT -> AWS_US_WEST_2_OREGON,77,4.642478317494911,38.29647397994836
AWS_US_WEST_1_CALIFORNIA -> AWS_US_EAST_2_OHIO -> AWS_SA_EAST_1_SAO_PAULO,77,18.904935285303505,114.34637220602485
AWS_US_WEST_2_OREGON -> AWS_US_WEST_1_CALIFORNIA -> AZURE_JAPAN_EAST,77,12.290640966507576,95.43044160752072
AWS_US_EAST_2_OHIO -> GCP_US_CENTRAL_1 -> AWS_US_WEST_2_OREGON,77,17.885645091109108,217.84451848480353
AZURE_SOUTH_AFRICA_NORTH -> GCP_US_CENTRAL_1 -> AWS_US_WEST_2_OREGON,76,1.372683262722762,5.598670693743543
AWS_US_WEST_1_CALIFORNIA -> AZURE_FRANCE_CENTRAL -> AZURE_SOUTH_AFRICA_NORTH,75,33.892860973964936,105.97449618393779
AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_US_EAST -> AWS_US_EAST_2_OHIO -> AWS_US_WEST_2_OREGON,75,16.152553016256682,112.13401527209419
AWS_US_WEST_2_OREGON -> GCP_US_SOUTH_1 -> AZURE_US_EAST -> AZURE_FRANCE_CENTRAL,74,21.187935111847825,131.23182034667593
AWS_US_WEST_2_OREGON -> GCP_US_CENTRAL_1 -> AWS_SA_EAST_1_SAO_PAULO,74,17.068722925283133,94.29332896404037
AWS_US_WEST_2_OREGON -> GCP_US_SOUTH_1 -> AWS_US_EAST_2_OHIO,74,16.90344593589599,195.72184532660663
AZURE_US_EAST -> AZURE_FRANCE_CENTRAL -> AZURE_SOUTH_AFRICA_NORTH,73,2.556751900210358,13.347835158506768
AWS_US_EAST_2_OHIO -> GCP_EUROPE_NORTH_1 -> AWS_EU_NORTH_1_STOCKHOLM,73,34.708665470984656,261.6070118321113
AWS_SA_EAST_1_SAO_PAULO -> GCP_US_SOUTH_1 -> AZURE_JAPAN_EAST,73,22.932466604454337,89.49706487472031
AZURE_BRAZIL_SOUTH -> AZURE_US_EAST -> GCP_AUSTRALIA_SOUTHEAST_1,72,0.42670518982802863,1.808106689219244
AWS_US_WEST_2_OREGON -> AWS_US_EAST_2_OHIO -> AWS_EU_CENTRAL_1_FRANKFURT,71,15.070714504539302,104.36885187360406
AWS_SA_EAST_1_SAO_PAULO -> AZURE_US_EAST -> AWS_US_EAST_2_OHIO -> AWS_US_WEST_2_OREGON,71,20.883271221746792,121.98649999889017
AWS_US_EAST_2_OHIO -> AWS_US_WEST_1_CALIFORNIA -> AWS_US_WEST_2_OREGON,70,15.750024811574297,209.99629021842816
AWS_SA_EAST_1_SAO_PAULO -> GCP_US_SOUTH_1 -> GCP_ASIA_EAST_1,69,26.405396341235704,90.31169536072565
AWS_US_WEST_2_OREGON -> AWS_US_EAST_2_OHIO -> AWS_SA_EAST_1_SAO_PAULO -> AZURE_BRAZIL_SOUTH,69,18.453105195897276,106.10484630008455
AWS_US_WEST_2_OREGON -> AWS_US_EAST_2_OHIO -> AZURE_SOUTH_AFRICA_NORTH,69,38.448200914336546,117.50815802338218
AWS_US_WEST_1_CALIFORNIA -> AWS_US_EAST_2_OHIO -> AZURE_BRAZIL_SOUTH,68,21.193421795205403,124.22006800631266
AWS_US_WEST_2_OREGON -> GCP_US_SOUTH_1 -> GCP_AUSTRALIA_SOUTHEAST_1,67,12.751340044707012,64.410446282041
AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_FRANCE_CENTRAL -> AZURE_BRAZIL_SOUTH -> AWS_SA_EAST_1_SAO_PAULO,66,28.766784057716865,144.50403601745802
AWS_EU_NORTH_1_STOCKHOLM -> AWS_US_EAST_2_OHIO -> AWS_US_WEST_2_OREGON,66,12.006966452926516,80.34986717296124
AWS_US_WEST_1_CALIFORNIA -> GCP_US_CENTRAL_1 -> AZURE_US_EAST -> AZURE_SOUTH_AFRICA_NORTH,66,28.325605853344143,92.26624189863634
AZURE_BRAZIL_SOUTH -> AZURE_FRANCE_CENTRAL -> AZURE_SOUTH_AFRICA_NORTH,66,0.8574523519270908,3.2298509547539993
AZURE_JAPAN_EAST -> AZURE_FRANCE_CENTRAL -> GCP_EUROPE_NORTH_1,65,0.919827997428879,4.889330124838239
AZURE_US_EAST -> AZURE_FRANCE_CENTRAL -> AWS_EU_CENTRAL_1_FRANKFURT,65,16.608851870929218,204.03324356059898
AWS_SA_EAST_1_SAO_PAULO -> AWS_US_EAST_2_OHIO -> AWS_US_WEST_1_CALIFORNIA,65,23.77312219715238,142.09433134465542
AZURE_BRAZIL_SOUTH -> AWS_SA_EAST_1_SAO_PAULO -> GCP_US_SOUTH_1,64,0.7458233024381026,6.62240244700979
GCP_EUROPE_NORTH_1 -> AWS_EU_NORTH_1_STOCKHOLM -> AWS_EU_CENTRAL_1_FRANKFURT,64,14.023401648659636,499.1937530428577
AWS_US_EAST_2_OHIO -> GCP_US_SOUTH_1 -> AWS_US_WEST_1_CALIFORNIA,64,15.514359475847694,220.0046229184461
AWS_EU_CENTRAL_1_FRANKFURT -> AWS_US_EAST_2_OHIO -> AWS_US_WEST_2_OREGON,63,16.56511754177414,114.46305444354948
AWS_US_WEST_2_OREGON -> GCP_US_SOUTH_1 -> AWS_SA_EAST_1_SAO_PAULO -> AZURE_BRAZIL_SOUTH,63,16.37977315250464,90.56973869986984
AWS_EU_NORTH_1_STOCKHOLM -> AZURE_FRANCE_CENTRAL -> AZURE_US_EAST -> GCP_US_SOUTH_1,63,10.328769997639412,84.35996557576618
GCP_AUSTRALIA_SOUTHEAST_1 -> AZURE_BRAZIL_SOUTH -> AWS_SA_EAST_1_SAO_PAULO,62,0.6252006376707825,2.709711837525674
AWS_US_EAST_2_OHIO -> AZURE_US_EAST -> GCP_US_CENTRAL_1,62,15.364467090818893,397.8505898072285
AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_US_EAST -> AWS_US_WEST_2_OREGON,61,20.247743128026702,127.35158671560589
GCP_AUSTRALIA_SOUTHEAST_1 -> AWS_US_WEST_1_CALIFORNIA -> AWS_US_EAST_2_OHIO,61,1.555141511871449,10.356856686617903
AZURE_SOUTH_AFRICA_NORTH -> AZURE_FRANCE_CENTRAL -> GCP_EUROPE_NORTH_1,61,1.0678504969376885,6.835920863978231
AWS_US_WEST_1_CALIFORNIA -> AWS_US_WEST_2_OREGON -> AZURE_JAPAN_EAST -> GCP_ASIA_EAST_1,60,18.412642095405953,113.36666988024967
AWS_EU_NORTH_1_STOCKHOLM -> AWS_EU_CENTRAL_1_FRANKFURT -> AWS_US_WEST_1_CALIFORNIA,60,16.01364460114127,104.57847875411085
AWS_US_WEST_2_OREGON -> GCP_US_CENTRAL_1 -> AZURE_BRAZIL_SOUTH,59,12.854163143946511,72.90526073133515
AWS_US_WEST_2_OREGON -> GCP_US_CENTRAL_1 -> AWS_US_EAST_2_OHIO,59,13.819925055537416,165.4840375418462
AWS_EU_NORTH_1_STOCKHOLM -> AWS_EU_CENTRAL_1_FRANKFURT -> GCP_US_SOUTH_1,59,11.775652546018113,96.80648597562197
AWS_US_WEST_2_OREGON -> AWS_US_WEST_1_CALIFORNIA -> GCP_ASIA_EAST_1,59,16.226234792811134,101.12448107935245
AWS_SA_EAST_1_SAO_PAULO -> AZURE_BRAZIL_SOUTH -> AZURE_FRANCE_CENTRAL -> AZURE_SOUTH_AFRICA_NORTH,57,28.22172373738507,81.42487703928231
AWS_EU_NORTH_1_STOCKHOLM -> AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_SOUTH_AFRICA_NORTH,57,17.11609419061327,97.21990603029087
AWS_US_WEST_2_OREGON -> GCP_US_CENTRAL_1 -> AZURE_US_EAST -> AZURE_BRAZIL_SOUTH,56,16.00022956808586,88.85195347781791
AWS_US_WEST_2_OREGON -> GCP_US_SOUTH_1 -> AZURE_BRAZIL_SOUTH,56,16.807776986528218,91.86611275342841
AWS_EU_NORTH_1_STOCKHOLM -> AZURE_US_EAST -> AWS_US_EAST_2_OHIO -> AWS_US_WEST_2_OREGON,55,9.234963013614546,63.639887084424686
AZURE_SOUTH_AFRICA_NORTH -> AWS_EU_CENTRAL_1_FRANKFURT -> AWS_US_WEST_2_OREGON,54,1.5888169527303455,6.573606230326163
AWS_EU_CENTRAL_1_FRANKFURT -> GCP_US_CENTRAL_1 -> AWS_US_WEST_2_OREGON,53,19.857093412504597,124.72953222980357
AWS_EU_NORTH_1_STOCKHOLM -> AWS_US_EAST_2_OHIO -> AWS_US_WEST_1_CALIFORNIA,53,15.360284920144329,100.88292378979133
AWS_US_EAST_2_OHIO -> AZURE_US_EAST -> AZURE_FRANCE_CENTRAL -> AZURE_SOUTH_AFRICA_NORTH,52,25.601277638213183,100.8710010830078
AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_FRANCE_CENTRAL -> AZURE_US_EAST -> AWS_US_WEST_2_OREGON,51,24.82982927272689,149.84472052999763
GCP_US_SOUTH_1 -> AZURE_US_EAST -> AZURE_BRAZIL_SOUTH,51,0.49534744517943574,4.428707063967863
AWS_US_WEST_2_OREGON -> AWS_US_EAST_2_OHIO -> GCP_US_CENTRAL_1,51,15.464515520487288,200.87650363071089
AWS_SA_EAST_1_SAO_PAULO -> AZURE_BRAZIL_SOUTH -> AZURE_US_EAST -> GCP_AUSTRALIA_SOUTHEAST_1,50,23.926938342710745,79.8212671103687
AWS_EU_CENTRAL_1_FRANKFURT -> GCP_US_SOUTH_1 -> AWS_US_WEST_1_CALIFORNIA,50,22.89250848815678,147.32715209499486
GCP_ASIA_EAST_1 -> GCP_US_CENTRAL_1 -> AZURE_US_EAST -> AWS_SA_EAST_1_SAO_PAULO,50,0.8762384926958159,3.888666041481031
AWS_EU_NORTH_1_STOCKHOLM -> AZURE_FRANCE_CENTRAL -> AWS_US_EAST_2_OHIO -> AWS_US_WEST_1_CALIFORNIA,50,17.110327616923346,109.62011602071061
AWS_US_WEST_2_OREGON -> AWS_EU_CENTRAL_1_FRANKFURT -> AWS_EU_NORTH_1_STOCKHOLM -> GCP_EUROPE_NORTH_1,50,27.08464542788732,152.8335807496668
AWS_EU_NORTH_1_STOCKHOLM -> GCP_EUROPE_NORTH_1 -> AWS_US_EAST_2_OHIO -> AWS_US_WEST_2_OREGON,49,11.562522384692176,75.38811385401152
AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_US_EAST -> AZURE_BRAZIL_SOUTH,49,16.184120310927042,88.90365603677469
AWS_SA_EAST_1_SAO_PAULO -> AZURE_FRANCE_CENTRAL -> AWS_EU_NORTH_1_STOCKHOLM,49,39.14387581692107,171.59419602959076
AWS_US_WEST_1_CALIFORNIA -> AWS_US_EAST_2_OHIO -> AZURE_FRANCE_CENTRAL -> AWS_EU_CENTRAL_1_FRANKFURT,48,25.76457092711289,168.5347920363048
AWS_US_EAST_2_OHIO -> GCP_US_SOUTH_1 -> AWS_US_WEST_2_OREGON,48,15.839751115760398,196.81834075873235
AWS_US_WEST_2_OREGON -> AZURE_BRAZIL_SOUTH -> AWS_SA_EAST_1_SAO_PAULO,47,18.468003077072844,102.51146418028827
AWS_EU_NORTH_1_STOCKHOLM -> AZURE_US_EAST -> AZURE_BRAZIL_SOUTH,46,9.430824306850235,52.057808967972164
AZURE_JAPAN_EAST -> GCP_US_SOUTH_1 -> AWS_SA_EAST_1_SAO_PAULO,45,2.5221037738118963,11.843768446710214
GCP_ASIA_EAST_1 -> AZURE_FRANCE_CENTRAL -> AWS_EU_NORTH_1_STOCKHOLM -> GCP_EUROPE_NORTH_1,44,6.460932880668125,31.109492145673926
